datetime,iter,ii,model_val,cal_val,physical_val
17/09/25 10:53:24,151,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:24,151,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:24,151,2,50,(np.float64(27.586139616685802), np.float64(9.96586923603359)),525.8796014183654
17/09/25 10:53:24,151,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:24,151,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:24,151,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:24,151,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:24,151,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:25,152,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:25,152,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:25,152,2,50,(np.float64(27.586139616685802), np.float64(9.978906027806758)),526.5314410070238
17/09/25 10:53:25,152,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:25,152,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:25,152,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:25,152,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:25,152,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:26,153,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:26,153,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:26,153,2,50,(np.float64(27.586139616685802), np.float64(9.98696320822683)),526.9343000280273
17/09/25 10:53:26,153,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:26,153,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:26,153,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:26,153,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:26,153,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:27,154,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:27,154,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:27,154,2,50,(np.float64(27.586139616685802), np.float64(9.991942819579926)),527.183280595682
17/09/25 10:53:27,154,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:27,154,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:27,154,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:27,154,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:27,154,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:27,155,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:27,155,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:27,155,2,50,(np.float64(27.586139616685802), np.float64(9.995020388646903)),527.337159049031
17/09/25 10:53:27,155,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:27,155,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:27,155,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:27,155,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:27,155,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:28,156,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:28,156,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:28,156,2,50,(np.float64(27.586139616685802), np.float64(9.996922430933022)),527.4322611633369
17/09/25 10:53:28,156,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:28,156,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:28,156,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:28,156,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:28,156,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:29,157,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:29,157,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:29,157,2,50,(np.float64(27.586139616685802), np.float64(9.998097957713883)),527.49103750238
17/09/25 10:53:29,157,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:29,157,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:29,157,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:29,157,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:29,157,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:30,158,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:30,158,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:30,158,2,50,(np.float64(27.586139616685802), np.float64(9.99882447321914)),527.5273632776427
17/09/25 10:53:30,158,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:30,158,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:30,158,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:30,158,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:30,158,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:31,159,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:31,159,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:31,159,2,50,(np.float64(27.586139616685802), np.float64(9.999273484494742)),527.5498138414229
17/09/25 10:53:31,159,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:31,159,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:31,159,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:31,159,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:31,159,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:31,160,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:31,160,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:31,160,2,50,(np.float64(27.586139616685802), np.float64(9.999550988724396)),527.5636890529056
17/09/25 10:53:31,160,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:31,160,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:31,160,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:31,160,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:31,160,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:32,161,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:32,161,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:32,161,2,50,(np.float64(27.586139616685802), np.float64(9.999722495770344)),527.572264405203
17/09/25 10:53:32,161,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:32,161,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:32,161,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:32,161,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:32,161,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:33,162,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:33,162,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:33,162,2,50,(np.float64(27.586139616685802), np.float64(9.99982849295405)),527.5775642643883
17/09/25 10:53:33,162,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:33,162,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:33,162,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:33,162,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:33,162,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:34,163,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:34,163,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:34,163,2,50,(np.float64(27.586139616685802), np.float64(9.999894002816292)),527.5808397575005
17/09/25 10:53:34,163,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:34,163,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:34,163,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:34,163,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:34,163,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:35,164,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:35,164,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:35,164,2,50,(np.float64(27.586139616685802), np.float64(9.999934490137758)),527.5828641235737
17/09/25 10:53:35,164,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:35,164,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:35,164,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:35,164,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:35,164,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:36,165,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:36,165,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:36,165,2,50,(np.float64(27.586139616685802), np.float64(9.999934490137758)),527.5828641235737
17/09/25 10:53:36,165,3,50,(np.float64(38.19660112501051), np.float64(1.05)),90.69660112501052
17/09/25 10:53:36,165,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:36,165,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:36,165,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:36,165,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:36,166,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:36,166,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:36,166,2,50,(np.float64(27.586139616685802), np.float64(9.999934490137758)),527.5828641235737
17/09/25 10:53:36,166,3,50,(np.float64(61.803398874989476), np.float64(1.05)),114.30339887498948
17/09/25 10:53:36,166,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:36,166,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:36,166,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:36,166,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:37,167,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:37,167,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:37,167,2,50,(np.float64(27.586139616685802), np.float64(9.999934490137758)),527.5828641235737
17/09/25 10:53:37,167,3,50,(np.float64(76.39320225002102), np.float64(1.05)),128.89320225002103
17/09/25 10:53:37,167,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:37,167,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:37,167,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:37,167,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:38,168,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:38,168,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:38,168,2,50,(np.float64(27.586139616685802), np.float64(9.999934490137758)),527.5828641235737
17/09/25 10:53:38,168,3,50,(np.float64(69.09830056250526), np.float64(1.05)),121.59830056250526
17/09/25 10:53:38,168,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:38,168,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:38,168,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:38,168,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:39,169,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:39,169,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:39,169,2,50,(np.float64(27.586139616685802), np.float64(9.999934490137758)),527.5828641235737
17/09/25 10:53:39,169,3,50,(np.float64(66.31189606246319), np.float64(1.05)),118.81189606246319
17/09/25 10:53:39,169,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:39,169,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:39,169,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:39,169,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:39,170,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:39,170,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:39,170,2,50,(np.float64(27.586139616685802), np.float64(9.999934490137758)),527.5828641235737
17/09/25 10:53:39,170,3,50,(np.float64(64.58980337503154), np.float64(1.05)),117.08980337503154
17/09/25 10:53:39,170,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:39,170,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:39,170,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:39,170,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:40,171,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:40,171,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:40,171,2,50,(np.float64(27.586139616685802), np.float64(9.999934490137758)),527.5828641235737
17/09/25 10:53:40,171,3,50,(np.float64(63.525491562421124), np.float64(1.05)),116.02549156242112
17/09/25 10:53:40,171,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:40,171,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:40,171,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:40,171,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:41,172,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:41,172,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:41,172,2,50,(np.float64(27.586139616685802), np.float64(9.999934490137758)),527.5828641235737
17/09/25 10:53:41,172,3,50,(np.float64(62.86771068759988), np.float64(1.05)),115.36771068759988
17/09/25 10:53:41,172,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:41,172,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:41,172,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:41,172,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:42,173,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:42,173,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:42,173,2,50,(np.float64(27.586139616685802), np.float64(9.999934490137758)),527.5828641235737
17/09/25 10:53:42,173,3,50,(np.float64(62.46117974981072), np.float64(1.05)),114.96117974981073
17/09/25 10:53:42,173,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:42,173,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:42,173,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:42,173,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:43,174,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:43,174,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:43,174,2,50,(np.float64(27.586139616685802), np.float64(9.999934490137758)),527.5828641235737
17/09/25 10:53:43,174,3,50,(np.float64(62.20992981277865), np.float64(1.05)),114.70992981277865
17/09/25 10:53:43,174,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:43,174,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:43,174,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:43,174,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:43,175,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:43,175,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:43,175,2,50,(np.float64(27.586139616685802), np.float64(9.999934490137758)),527.5828641235737
17/09/25 10:53:43,175,3,50,(np.float64(62.054648812021554), np.float64(1.05)),114.55464881202155
17/09/25 10:53:43,175,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:43,175,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:43,175,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:43,175,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:44,176,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:44,176,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:44,176,2,50,(np.float64(27.586139616685802), np.float64(9.999934490137758)),527.5828641235737
17/09/25 10:53:44,176,3,50,(np.float64(61.95867987574657), np.float64(1.05)),114.45867987574657
17/09/25 10:53:44,176,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:44,176,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:44,176,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:44,176,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:45,177,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:45,177,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:45,177,2,50,(np.float64(27.586139616685802), np.float64(9.999934490137758)),527.5828641235737
17/09/25 10:53:45,177,3,50,(np.float64(61.899367811264455), np.float64(1.05)),114.39936781126445
17/09/25 10:53:45,177,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:45,177,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:45,177,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:45,177,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:46,178,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:46,178,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:46,178,2,50,(np.float64(27.586139616685802), np.float64(9.999934490137758)),527.5828641235737
17/09/25 10:53:46,178,3,50,(np.float64(61.86271093947158), np.float64(1.05)),114.36271093947158
17/09/25 10:53:46,178,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:46,178,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:46,178,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:46,178,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:47,179,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:47,179,1,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:53:47,179,2,50,(np.float64(27.586139616685802), np.float64(9.999934490137758)),527.5828641235737
17/09/25 10:53:47,179,3,50,(np.float64(61.84005574678234), np.float64(1.05)),114.34005574678234
17/09/25 10:53:47,179,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:53:47,179,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:53:47,179,6,10,(np.float64(0.01), np.float64(1.05)),10.51
